code_commune,nom_commune,ville_suivie,annee,type_bien,nb_ventes,prix_m2_median
34001,Abeilhan,False,2021,Appartement,1,
34001,Abeilhan,False,2024,Appartement,1,
34001,Abeilhan,False,2025,Appartement,2,
34001,Abeilhan,False,2021,Maison,28,
34001,Abeilhan,False,2022,Maison,34,2501.46
34001,Abeilhan,False,2023,Maison,21,
34001,Abeilhan,False,2024,Maison,13,
34001,Abeilhan,False,2025,Maison,20,
34002,Adissan,False,2021,Appartement,1,
34002,Adissan,False,2022,Appartement,1,
34002,Adissan,False,2021,Maison,22,
34002,Adissan,False,2022,Maison,29,
34002,Adissan,False,2023,Maison,8,
34002,Adissan,False,2024,Maison,11,
34002,Adissan,False,2025,Maison,19,
34003,Agde,False,2021,Appartement,1915,3037.04
34003,Agde,False,2022,Appartement,1993,3404.26
34003,Agde,False,2023,Appartement,1539,3612.9
34003,Agde,False,2024,Appartement,1329,3650
34003,Agde,False,2025,Appartement,1446,3610.56
34003,Agde,False,2021,Maison,540,3440.95
34003,Agde,False,2022,Maison,525,3750.83
34003,Agde,False,2023,Maison,375,4012.31
34003,Agde,False,2024,Maison,347,3809.52
34003,Agde,False,2025,Maison,366,4149.94
34004,Agel,False,2021,Maison,2,
34004,Agel,False,2022,Maison,3,
34004,Agel,False,2023,Maison,4,
34004,Agel,False,2024,Maison,2,
34004,Agel,False,2025,Maison,2,
34005,Agonès,False,2022,Maison,1,
34005,Agonès,False,2024,Maison,5,
34005,Agonès,False,2025,Maison,1,
34006,Aigne,False,2021,Maison,6,
34006,Aigne,False,2022,Maison,5,
34006,Aigne,False,2023,Maison,3,
34006,Aigne,False,2024,Maison,4,
34006,Aigne,False,2025,Maison,2,
34007,Aigues-Vives,False,2021,Maison,6,
34007,Aigues-Vives,False,2022,Maison,7,
34007,Aigues-Vives,False,2023,Maison,6,
34007,Aigues-Vives,False,2024,Maison,8,
34007,Aigues-Vives,False,2025,Maison,8,
34008,Les Aires,False,2021,Maison,13,
34008,Les Aires,False,2022,Maison,2,
34008,Les Aires,False,2023,Maison,6,
34008,Les Aires,False,2024,Maison,5,
34008,Les Aires,False,2025,Maison,5,
34009,Alignan-du-Vent,False,2021,Appartement,2,
34009,Alignan-du-Vent,False,2022,Appartement,3,
34009,Alignan-du-Vent,False,2023,Appartement,2,
34009,Alignan-du-Vent,False,2025,Appartement,1,
34009,Alignan-du-Vent,False,2021,Maison,38,2479.44
34009,Alignan-du-Vent,False,2022,Maison,37,1809.52
34009,Alignan-du-Vent,False,2023,Maison,25,
34009,Alignan-du-Vent,False,2024,Maison,18,
34009,Alignan-du-Vent,False,2025,Maison,20,
34010,Aniane,False,2021,Appartement,4,
34010,Aniane,False,2022,Appartement,3,
34010,Aniane,False,2023,Appartement,3,
34010,Aniane,False,2024,Appartement,3,
34010,Aniane,False,2025,Appartement,5,
34010,Aniane,False,2021,Maison,39,2775
34010,Aniane,False,2022,Maison,31,3246.48
34010,Aniane,False,2023,Maison,23,
34010,Aniane,False,2024,Maison,26,
34010,Aniane,False,2025,Maison,25,
34011,Arboras,False,2021,Maison,2,
34011,Arboras,False,2023,Maison,3,
34011,Arboras,False,2024,Maison,2,
34012,Argelliers,False,2021,Maison,17,
34012,Argelliers,False,2022,Maison,16,
34012,Argelliers,False,2023,Maison,3,
34012,Argelliers,False,2024,Maison,8,
34012,Argelliers,False,2025,Maison,9,
34013,Aspiran,False,2021,Appartement,1,
34013,Aspiran,False,2022,Appartement,1,
34013,Aspiran,False,2023,Appartement,3,
34013,Aspiran,False,2025,Appartement,1,
34013,Aspiran,False,2021,Maison,34,2136.42
34013,Aspiran,False,2022,Maison,27,
34013,Aspiran,False,2023,Maison,23,
34013,Aspiran,False,2024,Maison,18,
34013,Aspiran,False,2025,Maison,20,
34014,Assas,False,2021,Maison,13,
34014,Assas,False,2022,Maison,16,
34014,Assas,False,2023,Maison,13,
34014,Assas,False,2024,Maison,11,
34014,Assas,False,2025,Maison,16,
34015,Assignan,False,2022,Appartement,1,
34015,Assignan,False,2021,Maison,4,
34015,Assignan,False,2022,Maison,3,
34015,Assignan,False,2023,Maison,7,
34015,Assignan,False,2024,Maison,4,
34015,Assignan,False,2025,Maison,3,
34016,Aumelas,False,2021,Appartement,1,
34016,Aumelas,False,2022,Appartement,2,
34016,Aumelas,False,2021,Maison,9,
34016,Aumelas,False,2022,Maison,6,
34016,Aumelas,False,2023,Maison,2,
34016,Aumelas,False,2024,Maison,5,
34016,Aumelas,False,2025,Maison,9,
34017,Aumes,False,2021,Maison,14,
34017,Aumes,False,2022,Maison,4,
34017,Aumes,False,2023,Maison,7,
34017,Aumes,False,2024,Maison,5,
34017,Aumes,False,2025,Maison,7,
34018,Autignac,False,2021,Maison,16,
34018,Autignac,False,2022,Maison,29,
34018,Autignac,False,2023,Maison,17,
34018,Autignac,False,2024,Maison,12,
34018,Autignac,False,2025,Maison,17,
34019,Avène,False,2021,Appartement,2,
34019,Avène,False,2021,Maison,4,
34019,Avène,False,2022,Maison,9,
34019,Avène,False,2023,Maison,7,
34019,Avène,False,2024,Maison,5,
34019,Avène,False,2025,Maison,3,
34020,Azillanet,False,2021,Maison,4,
34020,Azillanet,False,2022,Maison,12,
34020,Azillanet,False,2023,Maison,3,
34020,Azillanet,False,2024,Maison,5,
34020,Azillanet,False,2025,Maison,6,
34021,Babeau-Bouldoux,False,2021,Maison,6,
34021,Babeau-Bouldoux,False,2022,Maison,1,
34021,Babeau-Bouldoux,False,2023,Maison,6,
34021,Babeau-Bouldoux,False,2024,Maison,6,
34021,Babeau-Bouldoux,False,2025,Maison,1,
34022,Baillargues,False,2021,Appartement,26,
34022,Baillargues,False,2022,Appartement,35,3646.67
34022,Baillargues,False,2023,Appartement,34,3780.85
34022,Baillargues,False,2024,Appartement,32,3626.98
34022,Baillargues,False,2025,Appartement,36,3668.96
34022,Baillargues,False,2021,Maison,102,3677.78
34022,Baillargues,False,2022,Maison,74,4160.03
34022,Baillargues,False,2023,Maison,51,4318.49
34022,Baillargues,False,2024,Maison,58,3909.79
34022,Baillargues,False,2025,Maison,87,3955.49
34023,Balaruc-les-Bains,False,2021,Appartement,162,3937.62
34023,Balaruc-les-Bains,False,2022,Appartement,250,4166.67
34023,Balaruc-les-Bains,False,2023,Appartement,215,4252.63
34023,Balaruc-les-Bains,False,2024,Appartement,181,4210.53
34023,Balaruc-les-Bains,False,2025,Appartement,208,4172.99
34023,Balaruc-les-Bains,False,2021,Maison,67,3372.73
34023,Balaruc-les-Bains,False,2022,Maison,60,3796.65
34023,Balaruc-les-Bains,False,2023,Maison,53,3845.88
34023,Balaruc-les-Bains,False,2024,Maison,35,3900
34023,Balaruc-les-Bains,False,2025,Maison,42,4015.97
34024,Balaruc-le-Vieux,False,2021,Appartement,4,
34024,Balaruc-le-Vieux,False,2022,Appartement,7,
34024,Balaruc-le-Vieux,False,2023,Appartement,10,
34024,Balaruc-le-Vieux,False,2024,Appartement,1,
34024,Balaruc-le-Vieux,False,2025,Appartement,3,
34024,Balaruc-le-Vieux,False,2021,Maison,40,3548.28
34024,Balaruc-le-Vieux,False,2022,Maison,22,
34024,Balaruc-le-Vieux,False,2023,Maison,12,
34024,Balaruc-le-Vieux,False,2024,Maison,22,
34024,Balaruc-le-Vieux,False,2025,Maison,24,
34025,Bassan,False,2021,Appartement,2,
34025,Bassan,False,2022,Appartement,2,
34025,Bassan,False,2023,Appartement,1,
34025,Bassan,False,2024,Appartement,1,
34025,Bassan,False,2025,Appartement,6,
34025,Bassan,False,2021,Maison,34,2082.32
34025,Bassan,False,2022,Maison,38,2615.04
34025,Bassan,False,2023,Maison,38,2717.36
34025,Bassan,False,2024,Maison,38,2343.79
34025,Bassan,False,2025,Maison,32,2344.3
34026,Beaufort,False,2021,Maison,6,
34026,Beaufort,False,2022,Maison,6,
34026,Beaufort,False,2023,Maison,2,
34026,Beaufort,False,2024,Maison,2,
34026,Beaufort,False,2025,Maison,5,
34027,Beaulieu,False,2022,Appartement,1,
34027,Beaulieu,False,2023,Appartement,2,
34027,Beaulieu,False,2021,Maison,25,
34027,Beaulieu,False,2022,Maison,16,
34027,Beaulieu,False,2023,Maison,14,
34027,Beaulieu,False,2024,Maison,14,
34027,Beaulieu,False,2025,Maison,19,
34028,Bédarieux,False,2021,Appartement,10,
34028,Bédarieux,False,2022,Appartement,15,
34028,Bédarieux,False,2023,Appartement,14,
34028,Bédarieux,False,2024,Appartement,10,
34028,Bédarieux,False,2025,Appartement,9,
34028,Bédarieux,False,2021,Maison,60,1535.37
34028,Bédarieux,False,2022,Maison,69,1900.83
34028,Bédarieux,False,2023,Maison,60,1913.2
34028,Bédarieux,False,2024,Maison,34,1754.25
34028,Bédarieux,False,2025,Maison,38,1898.47
34029,Bélarga,False,2021,Maison,12,
34029,Bélarga,False,2022,Maison,11,
34029,Bélarga,False,2023,Maison,9,
34029,Bélarga,False,2024,Maison,11,
34029,Bélarga,False,2025,Maison,13,
34030,Berlou,False,2021,Maison,3,
34030,Berlou,False,2022,Maison,3,
34030,Berlou,False,2023,Maison,1,
34030,Berlou,False,2024,Maison,2,
34030,Berlou,False,2025,Maison,2,
34031,Bessan,False,2021,Appartement,12,
34031,Bessan,False,2022,Appartement,5,
34031,Bessan,False,2023,Appartement,7,
34031,Bessan,False,2024,Appartement,4,
34031,Bessan,False,2025,Appartement,5,
34031,Bessan,False,2021,Maison,100,2203.42
34031,Bessan,False,2022,Maison,88,2338.07
34031,Bessan,False,2023,Maison,63,2221.77
34031,Bessan,False,2024,Maison,49,2680.75
34031,Bessan,False,2025,Maison,55,2495.37
34032,Béziers,True,2021,Appartement,737,1527.71
34032,Béziers,True,2022,Appartement,805,1692.31
34032,Béziers,True,2023,Appartement,707,1702.13
34032,Béziers,True,2024,Appartement,665,1766.67
34032,Béziers,True,2025,Appartement,765,1833.33
34032,Béziers,True,2021,Maison,601,2024.69
34032,Béziers,True,2022,Maison,634,2245.14
34032,Béziers,True,2023,Maison,447,2319.55
34032,Béziers,True,2024,Maison,444,2262.67
34032,Béziers,True,2025,Maison,496,2267.43
34033,Boisseron,False,2021,Appartement,3,
34033,Boisseron,False,2022,Appartement,6,
34033,Boisseron,False,2023,Appartement,4,
34033,Boisseron,False,2024,Appartement,3,
34033,Boisseron,False,2025,Appartement,5,
34033,Boisseron,False,2021,Maison,20,
34033,Boisseron,False,2022,Maison,32,3600.69
34033,Boisseron,False,2023,Maison,24,
34033,Boisseron,False,2024,Maison,17,
34033,Boisseron,False,2025,Maison,11,
34034,Boisset,False,2021,Maison,1,
34034,Boisset,False,2022,Maison,2,
34034,Boisset,False,2023,Maison,2,
34034,Boisset,False,2025,Maison,2,
34035,La Boissière,False,2021,Maison,13,
34035,La Boissière,False,2022,Maison,8,
34035,La Boissière,False,2023,Maison,7,
34035,La Boissière,False,2024,Maison,10,
34035,La Boissière,False,2025,Maison,13,
34036,Le Bosc,False,2021,Appartement,1,
34036,Le Bosc,False,2022,Appartement,2,
34036,Le Bosc,False,2023,Appartement,1,
34036,Le Bosc,False,2024,Appartement,1,
34036,Le Bosc,False,2021,Maison,21,
34036,Le Bosc,False,2022,Maison,9,
34036,Le Bosc,False,2023,Maison,18,
34036,Le Bosc,False,2024,Maison,11,
34036,Le Bosc,False,2025,Maison,7,
34037,Boujan-sur-Libron,False,2021,Appartement,10,
34037,Boujan-sur-Libron,False,2022,Appartement,11,
34037,Boujan-sur-Libron,False,2023,Appartement,9,
34037,Boujan-sur-Libron,False,2024,Appartement,8,
34037,Boujan-sur-Libron,False,2025,Appartement,10,
34037,Boujan-sur-Libron,False,2021,Maison,47,2228.26
34037,Boujan-sur-Libron,False,2022,Maison,35,2520.6
34037,Boujan-sur-Libron,False,2023,Maison,30,2178.91
34037,Boujan-sur-Libron,False,2024,Maison,28,
34037,Boujan-sur-Libron,False,2025,Maison,18,
34038,Le Bousquet-d'Orb,False,2021,Appartement,1,
34038,Le Bousquet-d'Orb,False,2022,Appartement,1,
34038,Le Bousquet-d'Orb,False,2023,Appartement,1,
34038,Le Bousquet-d'Orb,False,2024,Appartement,1,
34038,Le Bousquet-d'Orb,False,2021,Maison,13,
34038,Le Bousquet-d'Orb,False,2022,Maison,22,
34038,Le Bousquet-d'Orb,False,2023,Maison,19,
34038,Le Bousquet-d'Orb,False,2024,Maison,13,
34038,Le Bousquet-d'Orb,False,2025,Maison,21,
34039,Bouzigues,False,2021,Appartement,8,
34039,Bouzigues,False,2022,Appartement,8,
34039,Bouzigues,False,2023,Appartement,11,
34039,Bouzigues,False,2024,Appartement,3,
34039,Bouzigues,False,2025,Appartement,8,
34039,Bouzigues,False,2021,Maison,21,
34039,Bouzigues,False,2022,Maison,14,
34039,Bouzigues,False,2023,Maison,10,
34039,Bouzigues,False,2024,Maison,19,
34039,Bouzigues,False,2025,Maison,15,
34040,Brenas,False,2022,Maison,1,
34040,Brenas,False,2023,Maison,1,
34040,Brenas,False,2024,Maison,1,
34040,Brenas,False,2025,Maison,1,
34041,Brignac,False,2021,Appartement,1,
34041,Brignac,False,2022,Appartement,1,
34041,Brignac,False,2023,Appartement,1,
34041,Brignac,False,2025,Appartement,1,
34041,Brignac,False,2021,Maison,16,
34041,Brignac,False,2022,Maison,12,
34041,Brignac,False,2023,Maison,11,
34041,Brignac,False,2024,Maison,9,
34041,Brignac,False,2025,Maison,8,
34042,Brissac,False,2022,Appartement,1,
34042,Brissac,False,2023,Appartement,1,
34042,Brissac,False,2021,Maison,7,
34042,Brissac,False,2022,Maison,4,
34042,Brissac,False,2023,Maison,2,
34042,Brissac,False,2024,Maison,4,
34042,Brissac,False,2025,Maison,5,
34043,Buzignargues,False,2021,Appartement,1,
34043,Buzignargues,False,2022,Appartement,1,
34043,Buzignargues,False,2021,Maison,5,
34043,Buzignargues,False,2022,Maison,1,
34043,Buzignargues,False,2023,Maison,1,
34043,Buzignargues,False,2024,Maison,1,
34043,Buzignargues,False,2025,Maison,4,
34044,Cabrerolles,False,2023,Appartement,1,
34044,Cabrerolles,False,2021,Maison,6,
34044,Cabrerolles,False,2022,Maison,6,
34044,Cabrerolles,False,2023,Maison,2,
34044,Cabrerolles,False,2024,Maison,7,
34044,Cabrerolles,False,2025,Maison,10,
34045,Cabrières,False,2025,Appartement,1,
34045,Cabrières,False,2021,Maison,10,
34045,Cabrières,False,2022,Maison,8,
34045,Cabrières,False,2023,Maison,8,
34045,Cabrières,False,2024,Maison,5,
34045,Cabrières,False,2025,Maison,9,
34046,Cambon-et-Salvergues,False,2021,Maison,2,
34046,Cambon-et-Salvergues,False,2022,Maison,6,
34046,Cambon-et-Salvergues,False,2023,Maison,3,
34046,Cambon-et-Salvergues,False,2025,Maison,1,
34047,Campagnan,False,2021,Appartement,1,
34047,Campagnan,False,2025,Appartement,4,
34047,Campagnan,False,2021,Maison,10,
34047,Campagnan,False,2022,Maison,15,
34047,Campagnan,False,2023,Maison,5,
34047,Campagnan,False,2024,Maison,9,
34047,Campagnan,False,2025,Maison,12,
34048,Campagne,False,2021,Maison,1,
34048,Campagne,False,2022,Maison,3,
34048,Campagne,False,2025,Maison,4,
34049,Camplong,False,2021,Appartement,1,
34049,Camplong,False,2021,Maison,7,
34049,Camplong,False,2022,Maison,6,
34049,Camplong,False,2023,Maison,5,
34049,Camplong,False,2024,Maison,5,
34049,Camplong,False,2025,Maison,4,
34050,Candillargues,False,2021,Appartement,14,
34050,Candillargues,False,2022,Appartement,12,
34050,Candillargues,False,2023,Appartement,9,
34050,Candillargues,False,2024,Appartement,6,
34050,Candillargues,False,2025,Appartement,2,
34050,Candillargues,False,2021,Maison,20,
34050,Candillargues,False,2022,Maison,20,
34050,Candillargues,False,2023,Maison,15,
34050,Candillargues,False,2024,Maison,11,
34050,Candillargues,False,2025,Maison,16,
34051,Canet,False,2021,Appartement,1,
34051,Canet,False,2022,Appartement,8,
34051,Canet,False,2021,Maison,52,2682.3
34051,Canet,False,2022,Maison,48,2941.75
34051,Canet,False,2023,Maison,31,2790.14
34051,Canet,False,2024,Maison,39,2885.19
34051,Canet,False,2025,Maison,35,3076.92
34052,Capestang,False,2021,Appartement,3,
34052,Capestang,False,2022,Appartement,1,
34052,Capestang,False,2023,Appartement,5,
34052,Capestang,False,2021,Maison,48,1892.55
34052,Capestang,False,2022,Maison,54,1976.12
34052,Capestang,False,2023,Maison,62,2161.76
34052,Capestang,False,2024,Maison,44,2308.99
34052,Capestang,False,2025,Maison,55,2134.64
34053,Carlencas-et-Levas,False,2021,Maison,4,
34053,Carlencas-et-Levas,False,2024,Maison,1,
34053,Carlencas-et-Levas,False,2025,Maison,2,
34054,Cassagnoles,False,2024,Maison,1,
34054,Cassagnoles,False,2025,Maison,1,
34055,Castanet-le-Haut,False,2021,Maison,2,
34055,Castanet-le-Haut,False,2022,Maison,3,
34055,Castanet-le-Haut,False,2023,Maison,2,
34055,Castanet-le-Haut,False,2024,Maison,4,
34055,Castanet-le-Haut,False,2025,Maison,4,
34056,Castelnau-de-Guers,False,2021,Appartement,4,
34056,Castelnau-de-Guers,False,2022,Appartement,5,
34056,Castelnau-de-Guers,False,2025,Appartement,1,
34056,Castelnau-de-Guers,False,2021,Maison,18,
34056,Castelnau-de-Guers,False,2022,Maison,17,
34056,Castelnau-de-Guers,False,2023,Maison,15,
34056,Castelnau-de-Guers,False,2024,Maison,12,
34056,Castelnau-de-Guers,False,2025,Maison,8,
34057,Castelnau-le-Lez,False,2021,Appartement,290,3583.29
34057,Castelnau-le-Lez,False,2022,Appartement,333,3822.58
34057,Castelnau-le-Lez,False,2023,Appartement,301,3875.09
34057,Castelnau-le-Lez,False,2024,Appartement,221,3791.67
34057,Castelnau-le-Lez,False,2025,Appartement,291,3854.84
34057,Castelnau-le-Lez,False,2021,Maison,145,4473.68
34057,Castelnau-le-Lez,False,2022,Maison,149,4660.19
34057,Castelnau-le-Lez,False,2023,Maison,130,4895.61
34057,Castelnau-le-Lez,False,2024,Maison,112,4718.51
34057,Castelnau-le-Lez,False,2025,Maison,118,4521.94
34058,Castries,False,2021,Appartement,9,
34058,Castries,False,2022,Appartement,20,
34058,Castries,False,2023,Appartement,14,
34058,Castries,False,2024,Appartement,14,
34058,Castries,False,2025,Appartement,11,
34058,Castries,False,2021,Maison,74,3839.28
34058,Castries,False,2022,Maison,71,3892.7
34058,Castries,False,2023,Maison,51,4050.63
34058,Castries,False,2024,Maison,54,3848.49
34058,Castries,False,2025,Maison,41,3737.37
34059,La Caunette,False,2021,Maison,5,
34059,La Caunette,False,2022,Maison,6,
34059,La Caunette,False,2023,Maison,3,
34059,La Caunette,False,2024,Maison,4,
34059,La Caunette,False,2025,Maison,4,
34060,Causse-de-la-Selle,False,2021,Maison,7,
34060,Causse-de-la-Selle,False,2022,Maison,6,
34060,Causse-de-la-Selle,False,2023,Maison,6,
34060,Causse-de-la-Selle,False,2024,Maison,5,
34060,Causse-de-la-Selle,False,2025,Maison,1,
34061,Causses-et-Veyran,False,2024,Appartement,1,
34061,Causses-et-Veyran,False,2021,Maison,2,
34061,Causses-et-Veyran,False,2022,Maison,22,
34061,Causses-et-Veyran,False,2023,Maison,12,
34061,Causses-et-Veyran,False,2024,Maison,7,
34061,Causses-et-Veyran,False,2025,Maison,10,
34062,Caussiniojouls,False,2021,Maison,1,
34062,Caussiniojouls,False,2022,Maison,3,
34062,Caussiniojouls,False,2023,Maison,5,
34062,Caussiniojouls,False,2025,Maison,3,
34063,Caux,False,2021,Appartement,1,
34063,Caux,False,2022,Appartement,5,
34063,Caux,False,2023,Appartement,1,
34063,Caux,False,2021,Maison,46,2549.14
34063,Caux,False,2022,Maison,54,2578.24
34063,Caux,False,2023,Maison,45,1996.67
34063,Caux,False,2024,Maison,28,
34063,Caux,False,2025,Maison,45,2526.7
34064,Le Caylar,False,2021,Appartement,1,
34064,Le Caylar,False,2025,Appartement,1,
34064,Le Caylar,False,2021,Maison,11,
34064,Le Caylar,False,2022,Maison,5,
34064,Le Caylar,False,2023,Maison,5,
34064,Le Caylar,False,2024,Maison,5,
34064,Le Caylar,False,2025,Maison,5,
34065,Cazedarnes,False,2021,Maison,7,
34065,Cazedarnes,False,2022,Maison,6,
34065,Cazedarnes,False,2023,Maison,12,
34065,Cazedarnes,False,2024,Maison,7,
34065,Cazedarnes,False,2025,Maison,6,
34066,Cazevieille,False,2021,Maison,1,
34066,Cazevieille,False,2022,Maison,2,
34066,Cazevieille,False,2023,Maison,1,
34066,Cazevieille,False,2024,Maison,3,
34067,Cazilhac,False,2022,Appartement,1,
34067,Cazilhac,False,2023,Appartement,2,
34067,Cazilhac,False,2024,Appartement,1,
34067,Cazilhac,False,2025,Appartement,3,
34067,Cazilhac,False,2021,Maison,18,
34067,Cazilhac,False,2022,Maison,19,
34067,Cazilhac,False,2023,Maison,12,
34067,Cazilhac,False,2024,Maison,16,
34067,Cazilhac,False,2025,Maison,9,
34068,Cazouls-d'Hérault,False,2021,Appartement,1,
34068,Cazouls-d'Hérault,False,2021,Maison,7,
34068,Cazouls-d'Hérault,False,2022,Maison,7,
34068,Cazouls-d'Hérault,False,2023,Maison,13,
34068,Cazouls-d'Hérault,False,2024,Maison,3,
34068,Cazouls-d'Hérault,False,2025,Maison,7,
34069,Cazouls-lès-Béziers,False,2021,Appartement,3,
34069,Cazouls-lès-Béziers,False,2022,Appartement,2,
34069,Cazouls-lès-Béziers,False,2023,Appartement,2,
34069,Cazouls-lès-Béziers,False,2024,Appartement,4,
34069,Cazouls-lès-Béziers,False,2025,Appartement,3,
34069,Cazouls-lès-Béziers,False,2021,Maison,69,2211.11
34069,Cazouls-lès-Béziers,False,2022,Maison,80,1886.55
34069,Cazouls-lès-Béziers,False,2023,Maison,62,2003.94
34069,Cazouls-lès-Béziers,False,2024,Maison,55,1851.85
34069,Cazouls-lès-Béziers,False,2025,Maison,66,1932.83
34070,Cébazan,False,2023,Appartement,1,
34070,Cébazan,False,2021,Maison,17,
34070,Cébazan,False,2022,Maison,7,
34070,Cébazan,False,2023,Maison,12,
34070,Cébazan,False,2024,Maison,9,
34070,Cébazan,False,2025,Maison,10,
34071,Ceilhes-et-Rocozels,False,2021,Maison,6,
34071,Ceilhes-et-Rocozels,False,2022,Maison,5,
34071,Ceilhes-et-Rocozels,False,2023,Maison,3,
34071,Ceilhes-et-Rocozels,False,2024,Maison,3,
34071,Ceilhes-et-Rocozels,False,2025,Maison,2,
34073,Cers,False,2021,Appartement,1,
34073,Cers,False,2023,Appartement,2,
34073,Cers,False,2024,Appartement,1,
34073,Cers,False,2025,Appartement,5,
34073,Cers,False,2021,Maison,39,2406.98
34073,Cers,False,2022,Maison,30,2553.62
34073,Cers,False,2023,Maison,18,
34073,Cers,False,2024,Maison,20,
34073,Cers,False,2025,Maison,21,
34074,Cessenon-sur-Orb,False,2021,Appartement,2,
34074,Cessenon-sur-Orb,False,2022,Appartement,1,
34074,Cessenon-sur-Orb,False,2024,Appartement,1,
34074,Cessenon-sur-Orb,False,2021,Maison,31,1880.95
34074,Cessenon-sur-Orb,False,2022,Maison,28,
34074,Cessenon-sur-Orb,False,2023,Maison,36,1825.63
34074,Cessenon-sur-Orb,False,2024,Maison,31,1702.13
34074,Cessenon-sur-Orb,False,2025,Maison,31,1750.37
34075,Cesseras,False,2021,Maison,2,
34075,Cesseras,False,2022,Maison,7,
34075,Cesseras,False,2023,Maison,10,
34075,Cesseras,False,2024,Maison,6,
34075,Cesseras,False,2025,Maison,7,
34076,Ceyras,False,2021,Appartement,1,
34076,Ceyras,False,2022,Appartement,1,
34076,Ceyras,False,2024,Appartement,1,
34076,Ceyras,False,2025,Appartement,3,
34076,Ceyras,False,2021,Maison,15,
34076,Ceyras,False,2022,Maison,20,
34076,Ceyras,False,2023,Maison,16,
34076,Ceyras,False,2024,Maison,13,
34076,Ceyras,False,2025,Maison,12,
34077,Clapiers,False,2021,Appartement,18,
34077,Clapiers,False,2022,Appartement,13,
34077,Clapiers,False,2023,Appartement,13,
34077,Clapiers,False,2024,Appartement,6,
34077,Clapiers,False,2025,Appartement,13,
34077,Clapiers,False,2021,Maison,52,3934.47
34077,Clapiers,False,2022,Maison,41,4473.68
34077,Clapiers,False,2023,Maison,29,
34077,Clapiers,False,2024,Maison,36,4356.79
34077,Clapiers,False,2025,Maison,40,4112.63
34078,Claret,False,2022,Appartement,2,
34078,Claret,False,2024,Appartement,1,
34078,Claret,False,2021,Maison,21,
34078,Claret,False,2022,Maison,15,
34078,Claret,False,2023,Maison,13,
34078,Claret,False,2024,Maison,5,
34078,Claret,False,2025,Maison,10,
34079,Clermont-l'Hérault,False,2021,Appartement,83,1738.77
34079,Clermont-l'Hérault,False,2022,Appartement,69,1816.67
34079,Clermont-l'Hérault,False,2023,Appartement,53,2087.84
34079,Clermont-l'Hérault,False,2024,Appartement,33,2000
34079,Clermont-l'Hérault,False,2025,Appartement,60,2021.02
34079,Clermont-l'Hérault,False,2021,Maison,84,2658.51
34079,Clermont-l'Hérault,False,2022,Maison,89,2681.61
34079,Clermont-l'Hérault,False,2023,Maison,66,2894.74
34079,Clermont-l'Hérault,False,2024,Maison,52,2535.62
34079,Clermont-l'Hérault,False,2025,Maison,67,2488
34080,Colombières-sur-Orb,False,2021,Maison,4,
34080,Colombières-sur-Orb,False,2022,Maison,5,
34080,Colombières-sur-Orb,False,2023,Maison,10,
34080,Colombières-sur-Orb,False,2024,Maison,4,
34080,Colombières-sur-Orb,False,2025,Maison,10,
34081,Colombiers,False,2021,Appartement,5,
34081,Colombiers,False,2022,Appartement,3,
34081,Colombiers,False,2023,Appartement,5,
34081,Colombiers,False,2024,Appartement,2,
34081,Colombiers,False,2025,Appartement,2,
34081,Colombiers,False,2021,Maison,42,2389.06
34081,Colombiers,False,2022,Maison,39,2733.33
34081,Colombiers,False,2023,Maison,29,
34081,Colombiers,False,2024,Maison,22,
34081,Colombiers,False,2025,Maison,30,2712.81
34082,Combaillaux,False,2021,Appartement,1,
34082,Combaillaux,False,2025,Appartement,4,
34082,Combaillaux,False,2021,Maison,16,
34082,Combaillaux,False,2022,Maison,20,
34082,Combaillaux,False,2023,Maison,9,
34082,Combaillaux,False,2024,Maison,10,
34082,Combaillaux,False,2025,Maison,16,
34083,Combes,False,2021,Maison,6,
34083,Combes,False,2022,Maison,3,
34083,Combes,False,2024,Maison,3,
34083,Combes,False,2025,Maison,4,
34084,Corneilhan,False,2023,Appartement,1,
34084,Corneilhan,False,2024,Appartement,1,
34084,Corneilhan,False,2021,Maison,24,
34084,Corneilhan,False,2022,Maison,17,
34084,Corneilhan,False,2023,Maison,23,
34084,Corneilhan,False,2024,Maison,17,
34084,Corneilhan,False,2025,Maison,20,
34085,Coulobres,False,2021,Maison,4,
34085,Coulobres,False,2022,Maison,5,
34085,Coulobres,False,2023,Maison,12,
34085,Coulobres,False,2024,Maison,4,
34085,Coulobres,False,2025,Maison,7,
34086,Courniou,False,2021,Maison,13,
34086,Courniou,False,2022,Maison,9,
34086,Courniou,False,2023,Maison,9,
34086,Courniou,False,2024,Maison,11,
34086,Courniou,False,2025,Maison,5,
34087,Cournonsec,False,2021,Appartement,12,
34087,Cournonsec,False,2022,Appartement,5,
34087,Cournonsec,False,2023,Appartement,4,
34087,Cournonsec,False,2024,Appartement,4,
34087,Cournonsec,False,2025,Appartement,4,
34087,Cournonsec,False,2021,Maison,35,3343.54
34087,Cournonsec,False,2022,Maison,34,3875.8
34087,Cournonsec,False,2023,Maison,15,
34087,Cournonsec,False,2024,Maison,27,
34087,Cournonsec,False,2025,Maison,27,
34088,Cournonterral,False,2021,Appartement,10,
34088,Cournonterral,False,2022,Appartement,17,
34088,Cournonterral,False,2023,Appartement,7,
34088,Cournonterral,False,2024,Appartement,13,
34088,Cournonterral,False,2025,Appartement,11,
